,oem,version,segment,size,mass_in_running_order(kg),distance_between_axles,area(m²),conpet_novo,fuel_type,engine_type,direct_injection,displacement(cm³),power(cv),transmission_type,cylinder_number,turbo,ebd_(abs),traction_control,lane_change_blink,front_airbags,emergency_lightning,electronic_stability_control,blind_spot_monitoring,fatigue_detection,collision_mitigation_braking_system,forward_collision_warning,lane_departure,lane_keep_assist,adaptive_high_beam,cruise_control,adaptive_cruise_control,buckle_unlock_indicator_(passenger),buckle_unlock_indicator_(pilot),tpms,stop/start,gear_change_indicator,led_daytime_running_lights,led_backlight,hidraulic_steering,electric_steering,air_conditioning,automatic_air_conditioning,reverse_camera,auxiliary_parking_with_guides,rear_parking_sensors,front_and_rear_parking_sensors,parking_assistant,jam_assist,bluetooth_with_wireless_charging,hill_assist,downhill_assist,keyless_entry,start-stop_button,color_liquid_crystal_display_on_the_panel,entire_digital_and_configurable_cluster,audio_system_(as),display_audio_(da),android_auto,carplay_(apple),embedded_navigation_(nav),total_itens,prices
985,FORD,FORD/KA FSL AT 1.5 HA C,HATCHBACK,SMALL,1135.0,2490.0,7.014396,1.67,FLEX,COMBUSTION,1,1.5,128.0,AUTOMATIC,3,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,19,69339.276
1009,FORD,FORD/KA SE PLUS 1.5 HAB,HATCHBACK,SMALL,1064.0,2490.0,6.991334,1.59,FLEX,COMBUSTION,1,1.5,128.0,MANUAL,3,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,13,61138.836
1010,FORD,FORD/KA SE PLUS AT1.5HAC,HATCHBACK,SMALL,1108.0,2490.0,6.991334,1.67,FLEX,COMBUSTION,0,1.5,128.0,AUTOMATIC,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,12,62425.143
1011,FORD,FORD/KA SE PLUS AT1.5HAC,HATCHBACK,SMALL,1108.0,2490.0,6.991334,1.67,FLEX,COMBUSTION,1,1.5,128.0,AUTOMATIC,3,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,13,66099.596
1014,FORD,FORD/KA SEL 1.5 HA,HATCHBACK,SMALL,1034.0,2491.0,6.58677,1.75,FLEX,COMBUSTION,0,1.5,105.0,MANUAL,4,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11,62606.928
1015,FORD,FORD/KA SEL 1.5 HA,HATCHBACK,SMALL,1034.0,2491.0,6.58677,1.72,FLEX,COMBUSTION,0,1.5,105.0,MANUAL,4,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11,60563.265
1017,FORD,FORD/KA TIT AT 1.5 HA C,HATCHBACK,SMALL,1128.0,2490.0,6.991334,1.78,FLEX,COMBUSTION,0,1.5,128.0,AUTOMATIC,3,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,20,73225.152
1018,FORD,FORD/KA TIT AT 1.5 HA C,HATCHBACK,SMALL,1128.0,2490.0,6.991334,1.67,FLEX,COMBUSTION,0,1.5,128.0,AUTOMATIC,3,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,20,71314.963
1021,FORD,FORD/KA ADVANCED 1.5 SDB,SEDAN,MEDIUM,1032.0,2491.0,7.21053,1.72,FLEX,COMBUSTION,0,1.5,105.0,MANUAL,4,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11,62336.32399999999
1034,FORD,FORD/KA SE 1.5 SD,SEDAN,MEDIUM,1072.0,2490.0,7.58385,1.59,FLEX,COMBUSTION,1,1.5,128.0,MANUAL,3,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10,62859.916
1035,FORD,FORD/KA SE 1.5 SD B,SEDAN,MEDIUM,1032.0,2491.0,7.21053,1.72,FLEX,COMBUSTION,0,1.5,105.0,MANUAL,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,60674.615
1036,FORD,FORD/KA SE 1.5 SD B,SEDAN,MEDIUM,1072.0,2490.0,7.58385,1.61,FLEX,COMBUSTION,0,1.5,128.0,MANUAL,3,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,13,63090.552
1037,FORD,FORD/KA SE 1.5 SD B,SEDAN,MEDIUM,1072.0,2490.0,7.58385,1.59,FLEX,COMBUSTION,1,1.5,128.0,MANUAL,3,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,13,65897.116
1038,FORD,FORD/KA SE AT 1.5 SD C,SEDAN,MEDIUM,1115.0,2490.0,7.58385,1.76,FLEX,COMBUSTION,0,1.5,128.0,AUTOMATIC,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,65224.152
1039,FORD,FORD/KA SE AT 1.5 SD C,SEDAN,MEDIUM,1115.0,2490.0,7.58385,1.76,FLEX,COMBUSTION,0,1.5,128.0,AUTOMATIC,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,64120.41100000001
1041,FORD,FORD/KA SE PLUS 1.5 SD C,SEDAN,MEDIUM,1072.0,2490.0,7.58385,1.59,FLEX,COMBUSTION,0,1.5,128.0,MANUAL,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,12,62053.011000000006
1042,FORD,FORD/KA SE PLUS AT1.5SDC,SEDAN,MEDIUM,1115.0,2490.0,7.58385,1.67,FLEX,COMBUSTION,0,1.5,128.0,AUTOMATIC,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,12,67035.445
1043,FORD,FORD/KA SE PLUS AT1.5SDC,SEDAN,MEDIUM,1115.0,2490.0,7.58385,1.67,FLEX,COMBUSTION,1,1.5,128.0,AUTOMATIC,3,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,13,69339.276
1044,FORD,FORD/KA SEL 1.0 SD,SEDAN,MEDIUM,1022.0,2491.0,7.21053,1.56,FLEX,COMBUSTION,0,1.0,80.0,MANUAL,3,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11,61274.608
1045,FORD,FORD/KA SEL 1.0 SD,SEDAN,MEDIUM,1022.0,2491.0,7.21053,1.51,FLEX,COMBUSTION,0,1.0,80.0,MANUAL,3,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11,60117.865
1046,FORD,FORD/KA SEL 1.5 SD,SEDAN,MEDIUM,1048.0,2491.0,7.21053,1.75,FLEX,COMBUSTION,0,1.5,105.0,MANUAL,4,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11,66240.528
1047,FORD,FORD/KA SEL 1.5 SD,SEDAN,MEDIUM,1048.0,2491.0,7.21053,1.72,FLEX,COMBUSTION,0,1.5,105.0,MANUAL,4,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11,65239.965
1048,FORD,FORD/KA SEL 1.5 SD,SEDAN,MEDIUM,1084.0,2490.0,7.58385,1.61,FLEX,COMBUSTION,0,1.5,128.0,MANUAL,3,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,18,72105.012
1049,FORD,FORD/KA SEL 1.5 SD B,SEDAN,MEDIUM,1048.0,2491.0,7.21053,1.72,FLEX,COMBUSTION,0,1.5,105.0,MANUAL,4,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12,68469.11499999999
1050,FORD,FORD/KA SEL AT 1.5 SD C,SEDAN,MEDIUM,1135.0,2490.0,7.58385,1.67,FLEX,COMBUSTION,0,1.5,128.0,AUTOMATIC,3,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,14,71418.333
1051,FORD,I/FORD MUSTANG,COUPE/ROADSTER,LARGE,1681.0,2720.0,9.159445,2.91,GASOLINE,COMBUSTION,0,5.0,441.0,MANUAL,8,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,18,387584.0
1052,FORD,I/FORD MUSTANG GT,COUPE/ROADSTER,LARGE,1783.0,2720.0,9.175724,3.25,GASOLINE,COMBUSTION,1,5.0,466.0,AUTOMATIC,8,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,32,333306.09
1053,FORD,MUSTANG GT,COUPE/ROADSTER,LARGE,1783.0,2720.0,9.175724,3.25,GASOLINE,COMBUSTION,1,5.0,466.0,AUTOMATIC,8,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,32,327670.74
1054,FORD,MUSTANG GT,COUPE/ROADSTER,LARGE,1783.0,2720.0,9.175724,3.25,GASOLINE,COMBUSTION,1,5.0,466.0,AUTOMATIC,8,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,32,333306.09
1055,FORD,I/FORD RANGER LTD 13P,PICKUP MID-SIZE,MEDIUM,2261.0,3220.0,9.95844,2.96,DIESEL,COMBUSTION,0,3.2,200.0,AUTOMATIC,5,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,25,200990.865
1056,FORD,I/FORD RANGER LTD CD432A,PICKUP MID-SIZE,MEDIUM,2198.0,3220.0,9.89935,2.96,DIESEL,COMBUSTION,0,3.2,200.0,AUTOMATIC,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,15,196394.424
1057,FORD,I/FORD RANGER LTD CD432A,PICKUP MID-SIZE,MEDIUM,2261.0,3220.0,9.95844,2.96,DIESEL,COMBUSTION,0,3.2,200.0,AUTOMATIC,5,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,23,213320.361
1058,FORD,I/FORD RANGER LTD CD432A,PICKUP MID-SIZE,MEDIUM,2261.0,3220.0,9.95844,2.96,DIESEL,COMBUSTION,0,3.2,200.0,AUTOMATIC,5,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,25,211139.445
1059,FORD,I/FORD RANGER LTD CD432A,PICKUP MID-SIZE,MEDIUM,2261.0,3220.0,9.95844,2.96,DIESEL,COMBUSTION,0,3.2,200.0,AUTOMATIC,5,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,25,200990.865
1060,FORD,I/FORD RANGER LTD CD432A,PICKUP MID-SIZE,MEDIUM,2261.0,3220.0,9.95844,2.97,DIESEL,COMBUSTION,0,3.2,200.0,AUTOMATIC,5,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,30,195358.963
1061,FORD,I/FORD RANGER LTD CD432A,PICKUP MID-SIZE,MEDIUM,2261.0,3220.0,9.95844,2.97,DIESEL,COMBUSTION,0,3.2,200.0,AUTOMATIC,5,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,29,218823.85
1062,FORD,I/FORD RANGER LTDCD2 25B,PICKUP MID-SIZE,MEDIUM,1939.0,3220.0,9.89935,3.02,FLEX,COMBUSTION,0,2.5,168.0,MANUAL,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,16,140718.0
1063,FORD,I/FORD RANGER LTDCD2 25B,PICKUP MID-SIZE,MEDIUM,1980.0,3220.0,9.95844,3.02,FLEX,COMBUSTION,0,2.5,168.0,MANUAL,4,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,24,142593.701
1064,FORD,I/FORD RANGER LTDCD2 25B,PICKUP MID-SIZE,MEDIUM,1980.0,3220.0,9.95844,3.02,FLEX,COMBUSTION,0,2.5,168.0,MANUAL,4,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,26,141492.94499999998
1065,FORD,I/FORD RANGER LTDCD2 25B,PICKUP MID-SIZE,MEDIUM,1980.0,3220.0,9.95844,3.02,FLEX,COMBUSTION,0,2.5,168.0,MANUAL,4,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,26,136840.54499999998
1066,FORD,I/FORD RANGER XL 13P,PICKUP MID-SIZE,MEDIUM,2069.0,3220.0,9.95844,2.79,DIESEL,COMBUSTION,0,2.2,160.0,MANUAL,4,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15,143355.48799999998
1067,FORD,I/FORD RANGER XL 13P,PICKUP MID-SIZE,MEDIUM,2069.0,3220.0,9.95844,2.59,DIESEL,COMBUSTION,0,2.2,160.0,MANUAL,4,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,15,136779.184
1068,FORD,I/FORD RANGER XL 13P,PICKUP MID-SIZE,MEDIUM,1966.0,3220.0,9.95844,2.59,DIESEL,COMBUSTION,0,2.2,160.0,MANUAL,4,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,13,130730.8
1069,FORD,I/FORD RANGER XLCHS4 22C,PICKUP MID-SIZE,MEDIUM,1834.0,3220.0,9.51018,2.7,DIESEL,COMBUSTION,0,2.2,160.0,MANUAL,4,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13,130170.51
1070,FORD,I/FORD RANGER XLS4SPTA22,PICKUP MID-SIZE,MEDIUM,2116.0,3220.0,9.95844,2.95,DIESEL,COMBUSTION,0,2.2,160.0,AUTOMATIC,4,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,16,185270.745
1071,FORD,I/FORD RANGER XLS4SPTA22,PICKUP MID-SIZE,MEDIUM,2024.0,3220.0,9.95844,2.82,DIESEL,COMBUSTION,0,2.2,160.0,AUTOMATIC,5,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,17,132572.025
1072,FORD,I/FORD RANGER XLSCD2 25B,PICKUP MID-SIZE,MEDIUM,1859.0,3220.0,9.89935,3.01,FLEX,COMBUSTION,0,2.5,168.0,MANUAL,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9,110059.44
1073,FORD,I/FORD RANGER XLSCD2 25B,PICKUP MID-SIZE,MEDIUM,1902.0,3220.0,9.95844,3.01,FLEX,COMBUSTION,0,2.5,168.0,MANUAL,4,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,14,119786.081
1074,FORD,I/FORD RANGER XLSCD2 25B,PICKUP MID-SIZE,MEDIUM,1902.0,3220.0,9.95844,3.01,FLEX,COMBUSTION,0,2.5,168.0,MANUAL,4,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,17,119858.31
1075,FORD,I/FORD RANGER XLSCD2A22,PICKUP MID-SIZE,MEDIUM,2096.0,3220.0,9.95844,2.62,DIESEL,COMBUSTION,0,2.2,160.0,MANUAL,4,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,17,159823.16799999998
1076,FORD,I/FORD RANGER XLSCD4 22C,PICKUP MID-SIZE,MEDIUM,2086.0,3220.0,9.89935,2.79,DIESEL,COMBUSTION,0,2.2,150.0,MANUAL,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9,152083.224
1077,FORD,I/FORD RANGER XLSCD4 22C,PICKUP MID-SIZE,MEDIUM,2096.0,3220.0,9.95844,2.79,DIESEL,COMBUSTION,0,2.2,160.0,MANUAL,4,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,14,165286.131
1078,FORD,I/FORD RANGER XLSCD4 22C,PICKUP MID-SIZE,MEDIUM,2096.0,3220.0,9.95844,2.79,DIESEL,COMBUSTION,0,2.2,160.0,MANUAL,4,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,17,156417.19499999998
1079,FORD,I/FORD RANGER XLSCD4 22C,PICKUP MID-SIZE,MEDIUM,2096.0,3220.0,9.95844,2.79,DIESEL,COMBUSTION,0,2.2,160.0,MANUAL,4,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,17,159823.16799999998
1080,FORD,I/FORD RANGER XLSCD4 22C,PICKUP MID-SIZE,MEDIUM,2096.0,3220.0,9.95844,2.62,DIESEL,COMBUSTION,0,2.2,160.0,MANUAL,4,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,18,152491.424
1081,FORD,I/FORD RANGER XLSCD4A22C,PICKUP MID-SIZE,MEDIUM,2108.0,3220.0,9.89935,2.95,DIESEL,COMBUSTION,0,3.2,200.0,AUTOMATIC,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8,177232.824
1082,FORD,I/FORD RANGER XLSCD4A22C,PICKUP MID-SIZE,MEDIUM,2116.0,3220.0,9.95844,2.95,DIESEL,COMBUSTION,0,2.2,160.0,AUTOMATIC,4,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,16,178637.745
1083,FORD,I/FORD RANGER XLSCD4A22C,PICKUP MID-SIZE,MEDIUM,2024.0,3220.0,9.95844,2.95,DIESEL,COMBUSTION,0,2.2,160.0,AUTOMATIC,4,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,17,138946.05
1084,FORD,I/FORD RANGER XLSCD4A22C,PICKUP MID-SIZE,MEDIUM,2116.0,3220.0,9.95844,2.82,DIESEL,COMBUSTION,0,2.2,160.0,AUTOMATIC,4,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,17,159820.35700000002
1085,FORD,I/FORD RANGER XLT CD432A,PICKUP MID-SIZE,MEDIUM,2168.0,3220.0,9.89935,3.1,DIESEL,COMBUSTION,0,3.2,200.0,AUTOMATIC,5,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,12,184418.424
1086,FORD,I/FORD RANGER XLT CD432A,PICKUP MID-SIZE,MEDIUM,2213.0,3220.0,9.95844,3.1,DIESEL,COMBUSTION,0,3.2,200.0,AUTOMATIC,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,16,194774.771
1087,FORD,I/FORD RANGER XLT CD432A,PICKUP MID-SIZE,MEDIUM,2213.0,3220.0,9.95844,3.1,DIESEL,COMBUSTION,0,3.2,200.0,AUTOMATIC,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,18,189582.195
1088,FORD,I/FORD RANGER XLT CD432A,PICKUP MID-SIZE,MEDIUM,2213.0,3220.0,9.95844,3.1,DIESEL,COMBUSTION,0,3.2,200.0,AUTOMATIC,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,18,198425.228
1089,FORD,I/FORD RANGER XLT CD432A,PICKUP MID-SIZE,MEDIUM,2213.0,3220.0,9.95844,3.08,DIESEL,COMBUSTION,0,3.2,200.0,AUTOMATIC,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,19,182365.354
1090,FORD,I/FORD RANGER XLT CD432A,PICKUP MID-SIZE,MEDIUM,2213.0,3220.0,9.95844,3.08,DIESEL,COMBUSTION,0,3.2,200.0,AUTOMATIC,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,19,201061.35
1091,FORD,I/FORD RANGER XLTCD2 25B,PICKUP MID-SIZE,MEDIUM,1909.0,3220.0,9.89935,3.01,FLEX,COMBUSTION,0,2.5,168.0,MANUAL,4,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,13,122035.44
1092,FORD,I/FORD RANGER XLTCD2 25B,PICKUP MID-SIZE,MEDIUM,1945.0,3220.0,9.95844,3.01,FLEX,COMBUSTION,0,2.5,168.0,MANUAL,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,17,131765.841
1093,FORD,I/FORD RANGER XLTCD2 25B,PICKUP MID-SIZE,MEDIUM,1945.0,3220.0,9.95844,3.01,FLEX,COMBUSTION,0,2.5,168.0,MANUAL,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,19,128812.86
1094,FORD,I/FORD RANGER XLTCD2 25B,PICKUP MID-SIZE,MEDIUM,1945.0,3220.0,9.95844,3.01,FLEX,COMBUSTION,0,2.5,168.0,MANUAL,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,19,131031.788
1095,FORD,I/FORD TERRITORY SEL,SUV,LARGE,1602.0,2716.0,8.86688,2.6,GASOLINE,COMBUSTION,1,1.5,150.0,CVT,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,24,167359.91999999998
